customer_id,segment,province_city
1306496,Regular,BAC NINH
2301584,Regular,HA NOI
1254841,Regular,HA NOI
113129,Regular,PHU THO
2318360,Silver,HA NOI
1380211,Regular,HA NOI
1163194,Gold,HO CHI MINH
1419523,Silver,HA NOI
1158093,Regular,HO CHI MINH
1483594,Regular,HO CHI MINH
1236431,Silver,HO CHI MINH
2452417,Regular,THANH HOA
2231276,Regular,THUA THIEN HUE
3838633,Regular,PHU THO
1373676,Silver,HO CHI MINH
1587434,Silver,HA NOI
1081822,Regular,HA NOI
2501499,Regular,HAI PHONG
2147509,Silver,HA NOI
1146379,Silver,HO CHI MINH
1669143,Silver,HO CHI MINH
1307531,Regular,NAM DINH
2207186,Silver,HA NOI
1192106,Regular,HO CHI MINH
1058804,Regular,THAI NGUYEN
3847799,Regular,No Info
1080150,Regular,HO CHI MINH
103482,Regular,NHA TRANG
1221418,Regular,HO CHI MINH
3884995,Regular,No Info
23587,Silver,DA NANG
4331310,Regular,HA NOI
1038667,Regular,HA NOI
2778508,Regular,THANH HOA
1119616,Silver,HO CHI MINH
1217619,Silver,HO CHI MINH
2877500,Regular,NAM DINH
129936,Regular,HA NOI
2390516,Regular,HA NOI
13725,Regular,HO CHI MINH
2930103,Regular,HA NOI
139952,Silver,HA NOI
1075182,Silver,HA NOI
2369359,Regular,HO CHI MINH
2283595,Regular,HA NOI
2394443,Regular,HA NOI
1254126,Regular,HA NOI
1352237,Regular,HO CHI MINH
4092728,Regular,No Info
2362412,Regular,HO CHI MINH
1439178,Regular,QUANG NINH
1419736,Regular,HA NOI
2236046,Regular,HO CHI MINH
1048623,Silver,HO CHI MINH
307778,Regular,HO CHI MINH
1028045,Silver,HO CHI MINH
1040206,Regular,HA NOI
1411422,Regular,HA NOI
1104984,Regular,HO CHI MINH
2556996,Regular,HO CHI MINH
11363,Silver,HO CHI MINH
1515975,Regular,HA NOI
1313873,Regular,HA NOI
4064255,Regular,HO CHI MINH
1341199,Regular,HA NOI
2482378,Regular,BAC GIANG
1175716,Gold,HA TINH
3071909,Regular,THUA THIEN HUE
1368774,Regular,HA NOI
2548899,Silver,HA NOI
1855060,Regular,VINH PHUC
1133504,Regular,HO CHI MINH
2143710,Regular,HAI PHONG
1086983,Regular,THUA THIEN HUE
1913581,Regular,HO CHI MINH
1008888,Silver,HO CHI MINH
1343172,Regular,HA TINH
1338260,Silver,HO CHI MINH
1411943,Regular,HA NOI
3011322,Silver,HA NOI
1259832,Regular,HO CHI MINH
1054499,Regular,HA NOI
1865467,Regular,HA NOI
1003305,Silver,HO CHI MINH
1221181,Regular,HA NOI
1337337,Regular,HA NOI
2233996,Regular,HA NOI
1415900,Regular,NGHE AN
387541,Regular,QUANG NINH
2462090,Regular,DONG NAI
1435102,Silver,BAC GIANG
1429446,Regular,HO CHI MINH
2591130,Regular,VINH PHUC
1201964,Regular,HO CHI MINH
1311221,Regular,HA NOI
4067301,Regular,BINH THUAN
1207329,Regular,HA NOI
3214576,Regular,THAI BINH
1020085,Regular,BINH DUONG
1009223,Regular,HO CHI MINH
2373048,Regular,HA NOI
1197085,Regular,NAM DINH
2257586,Regular,THUA THIEN HUE
3908571,Regular,HA NOI
3909431,Regular,HA NOI
1984555,Regular,HA NOI
2294719,Regular,HO CHI MINH
1299247,Regular,DONG THAP
1613671,Regular,HAI PHONG
1158701,Regular,HA NOI
119538,Regular,HO CHI MINH
3028120,Silver,HO CHI MINH
3799483,Silver,HOA BINH
1142793,Regular,HO CHI MINH
1092191,Silver,HO CHI MINH
1403592,Regular,HO CHI MINH
2542662,Regular,HA NOI
130801,Regular,HO CHI MINH
1123551,Regular,QUANG NINH
2343026,Regular,AN GIANG
4433951,Regular,HO CHI MINH
3965752,Regular,HO CHI MINH
1226525,Regular,HA NOI
1123236,Regular,HO CHI MINH
3115827,Regular,No Info
1079362,Regular,HO CHI MINH
1062837,Regular,GIA LAI
2458822,Regular,HO CHI MINH
4644051,Regular,BINH DINH
2482159,Silver,HA TINH
1001521,Silver,HA NOI
1084447,Regular,HA NOI
1218461,Regular,HO CHI MINH
1163303,Regular,HOA BINH
1119831,Regular,HO CHI MINH
2539687,Regular,HO CHI MINH
4555258,Regular,HA NOI
107504,Regular,CAN THO
2216539,Regular,NGHE AN
1930854,Regular,HA NOI
1973624,Regular,HA NOI
392934,Regular,HO CHI MINH
3965843,Regular,HO CHI MINH
1213347,Silver,HO CHI MINH
4075757,Regular,NAM DINH
4062288,Regular,No Info
2389494,Silver,CAN THO
1885786,Regular,NAM DINH
4551482,Regular,No Info
1012825,Silver,HO CHI MINH
1001800,Regular,NHA TRANG
1001884,Regular,HO CHI MINH
1110559,Regular,HA NOI
1322749,Regular,HA NOI
1157265,Regular,HO CHI MINH
2281882,Silver,HA NOI
1416176,Silver,HO CHI MINH
1104125,Regular,THUA THIEN HUE
1006567,Gold,HO CHI MINH
1005611,Silver,HO CHI MINH
2181519,Regular,HO CHI MINH
1013484,Silver,HA NOI
2567492,Regular,HA NOI
3829933,Regular,No Info
2283588,Regular,HA NOI
124880,Regular,HA NOI
2501889,Regular,HA NOI
3896033,Regular,No Info
126651,Regular,HO CHI MINH
4006838,Regular,HA NOI
2440189,Regular,HA NOI
2895176,Regular,No Info
2404858,Regular,HA NOI
2538835,Regular,HOA BINH
2409932,Silver,HO CHI MINH
4161134,Regular,HA NOI
1286939,Regular,HO CHI MINH
1099918,Regular,HO CHI MINH
1335453,Regular,HA NOI
1061304,Silver,HO CHI MINH
1109162,Regular,HO CHI MINH
2480852,Silver,HA NOI
2212579,Silver,HO CHI MINH
12934,Gold,HO CHI MINH
117407,Gold,HO CHI MINH
1221263,Regular,HA NOI
2293334,Regular,HAI PHONG
2444918,Regular,HO CHI MINH
4057046,Regular,HA NOI
1106198,Silver,HO CHI MINH
1226567,Regular,HAI DUONG
2283501,Silver,HA TINH
1370269,Regular,HA NOI
1412901,Regular,HA NOI
2374408,Regular,HA NOI
123012,Regular,HO CHI MINH
428612,Regular,HAI DUONG
104008,Regular,HA NOI
2220547,Regular,HA NOI
1174818,Regular,HO CHI MINH
2557036,Regular,HA NOI
140393,Regular,HO CHI MINH
1386081,Regular,HA NOI
2502784,Regular,No Info
1394542,Regular,HA NOI
1005108,Regular,HO CHI MINH
2166180,Regular,NAM DINH
4380985,Silver,HO CHI MINH
1179747,Regular,HO CHI MINH
1137400,Regular,HO CHI MINH
1719859,Regular,HA NOI
2540194,Regular,HA NOI
2505969,Regular,HO CHI MINH
2485167,Silver,HA NOI
2574039,Regular,BINH DUONG
1048191,Regular,GIA LAI
2305677,Regular,HAI PHONG
1128621,Regular,HA NOI
2615242,Regular,DONG NAI
2580675,Regular,HAI DUONG
1203435,Regular,HA NOI
4028597,Silver,HA NOI
119401,Silver,HO CHI MINH
4603514,Regular,No Info
1173496,Silver,THUA THIEN HUE
3793184,Regular,DONG NAI
2365084,Regular,HA NOI
1812263,Regular,HO CHI MINH
1152123,Regular,NAM DINH
2547521,Regular,DONG NAI
2233375,Regular,HA NOI
2158976,Regular,No Info
377932,Regular,BAC NINH
1286388,Regular,HO CHI MINH
111600,Regular,HO CHI MINH
1351298,Regular,HA NOI
1810269,Regular,HA NOI
1979414,Regular,HO CHI MINH
2484641,Silver,HA NOI
134781,Silver,HA NOI
1336639,Regular,HA NOI
1070801,Regular,HA NOI
132183,Regular,HO CHI MINH
2198770,Regular,THAI NGUYEN
2230554,Regular,HO CHI MINH
3950574,Regular,HAI PHONG
2124330,Regular,BINH DINH
1311909,Silver,QUANG BINH
1272081,Regular,HA NOI
310278,Regular,HA NOI
121610,Gold,KIEN GIANG
2280674,Silver,HA NOI
2428388,Regular,HA NOI
2161229,Silver,HA NOI
2567435,Regular,HA NOI
1364122,Silver,HO CHI MINH
4027983,Silver,HO CHI MINH
2419069,Silver,HO CHI MINH
2438915,Regular,HO CHI MINH
3879701,Regular,No Info
1019911,Regular,HO CHI MINH
1148300,Silver,THAI BINH
1119758,Regular,HO CHI MINH
2190744,Regular,LONG AN
2276100,Regular,VINH LONG
1172032,Regular,NHA TRANG
1326625,Regular,HA NOI
1254815,Regular,BINH DINH
2196683,Regular,HAI DUONG
2545114,Regular,HO CHI MINH
3804402,Regular,No Info
3821425,Regular,QUANG BINH
109940,Gold,HO CHI MINH
3992110,Regular,HA NOI
389615,Regular,HO CHI MINH
1135415,Silver,HAI DUONG
12223,Gold,HO CHI MINH
4038653,Regular,THUA THIEN HUE
1553004,Regular,THAI BINH
1086596,Regular,HA NOI
2482351,Regular,HA NOI
1110255,Regular,THUA THIEN HUE
246410,Regular,HA TINH
2345351,Silver,HO CHI MINH
1187442,Regular,HA NOI
1253782,Silver,HA NOI
1136939,Regular,HA NOI
10109,Silver,HO CHI MINH
3891723,Regular,HA TINH
1011242,Regular,HO CHI MINH
3962575,Regular,NAM DINH
1104646,Regular,HA NOI
1191510,Regular,HA NOI
1367816,Silver,BAC NINH
2225137,Regular,HA NOI
1253382,Regular,HA NOI
3923464,Regular,No Info
1862319,Regular,HO CHI MINH
236768,Silver,HO CHI MINH
1127083,Regular,HA NOI
1017129,Regular,HO CHI MINH
2124243,Regular,HA NOI
1380017,Regular,HA NOI
3826847,Regular,HO CHI MINH
1228525,Silver,HO CHI MINH
1275508,Regular,HO CHI MINH
12537,Silver,HO CHI MINH
1259458,Regular,VINH PHUC
1962210,Regular,HA NOI
1104575,Regular,HO CHI MINH
111549,Regular,HAI DUONG
1202807,Regular,HO CHI MINH
2296029,Silver,HA NOI
1221285,Silver,HO CHI MINH
2038357,Regular,QUANG BINH
111785,Regular,HA NOI
3940981,Regular,HA NOI
1388890,Regular,HA NOI
1147902,Regular,HA NOI
3785347,Regular,HO CHI MINH
114003,Silver,HO CHI MINH
1252833,Silver,HA NOI
1133641,Regular,HO CHI MINH
4468556,Silver,HA NOI
1398764,Regular,HO CHI MINH
2232577,Regular,HA NOI
1215517,Silver,HO CHI MINH
4307883,Regular,THANH HOA
1397868,Regular,HA NOI
2175168,Regular,AN GIANG
220712,Regular,HO CHI MINH
4339864,Regular,THANH HOA
2811937,Regular,NAM DINH
165519,Regular,HA NOI
4075780,Regular,QUANG NINH
4011963,Regular,VINH PHUC
1047696,Regular,HA NOI
1557637,Regular,HA NOI
3913520,Regular,HO CHI MINH
2029378,Regular,HA NOI
2917320,Silver,HA NOI
2461448,Regular,AN GIANG
2486701,Regular,HA NOI
1006403,Silver,HO CHI MINH
1157034,Regular,PHU THO
1003974,Silver,HO CHI MINH
4651806,Regular,VINH PHUC
1138244,Regular,HO CHI MINH
2113723,Regular,HA NOI
1466154,Regular,HO CHI MINH
1046210,Regular,HA NOI
4401800,Silver,HO CHI MINH
2208501,Silver,HO CHI MINH
1151923,Regular,HA NOI
3123819,Regular,No Info
1450178,Regular,HO CHI MINH
2166527,Regular,HA NOI
3982961,Regular,BINH DUONG
2305013,Regular,QUANG NINH
2434083,Regular,HA NOI
1166573,Regular,HA NOI
1239801,Regular,HO CHI MINH
2025952,Regular,VINH LONG
2583389,Regular,DONG THAP
3761309,Regular,No Info
1191571,Regular,HO CHI MINH
100822,Silver,THUA THIEN HUE
1823161,Silver,THANH HOA
1241690,Regular,HA NOI
2886185,Silver,HO CHI MINH
1107186,Regular,THUA THIEN HUE
248719,Gold,HO CHI MINH
4134413,Silver,HA NOI
1274857,Gold,HO CHI MINH
1410923,Silver,HA NOI
1470100,Regular,HA NOI
1281314,Silver,HO CHI MINH
1372127,Regular,HO CHI MINH
1081587,Regular,THANH HOA
1979741,Regular,HA NOI
2283192,Regular,HA NOI
2156950,Regular,HAI PHONG
3802226,Regular,No Info
4434170,Silver,HA NOI
2341885,Regular,HO CHI MINH
1132196,Regular,HA NOI
1011874,Regular,HO CHI MINH
4073999,Silver,HA TINH
1158032,Regular,HA NOI
2990162,Silver,HA NOI
3971700,Regular,No Info
2318305,Regular,HA NOI
2306588,Silver,THANH HOA
1236428,Regular,HO CHI MINH
117578,Regular,HO CHI MINH
2554358,Regular,HO CHI MINH
2174189,Regular,HA NOI
1179825,Regular,HA NOI
2196593,Regular,HAI PHONG
113294,Regular,HA NOI
1412810,Regular,HA NOI
105708,Regular,HO CHI MINH
3912913,Silver,HA NOI
1199301,Regular,HA NOI
296357,Regular,HO CHI MINH
2514028,Regular,HO CHI MINH
1411035,Silver,HO CHI MINH
2175111,Regular,HAI PHONG
4622784,Regular,HO CHI MINH
1830092,Regular,HO CHI MINH
2207055,Regular,HA NOI
131623,Silver,HO CHI MINH
3964881,Regular,No Info
2484677,Regular,HA NOI
1156208,Silver,QUANG NAM
1028650,Regular,HA NOI
1362225,Regular,PHU THO
1136900,Regular,HO CHI MINH
1369838,Regular,HO CHI MINH
2412209,Regular,HO CHI MINH
1135838,Regular,HA NOI
1120939,Regular,HA NOI
13088,Regular,HO CHI MINH
2531276,Regular,HO CHI MINH
2435515,Silver,HO CHI MINH
109171,Regular,HA NOI
1368580,Regular,HA NOI
1158770,Silver,HO CHI MINH
2106243,Regular,THAI BINH
4128906,Regular,NHA TRANG
1140358,Regular,HA NOI
2284532,Regular,HA NOI
2555802,Regular,HA NOI
1310465,Regular,HA NOI
2239143,Regular,HO CHI MINH
1014042,Regular,HA NOI
1362239,Regular,HO CHI MINH
1692620,Regular,HA NOI
3853107,Regular,No Info
3869615,Regular,HA NOI
2293342,Regular,HO CHI MINH
1024424,Regular,QUANG NINH
1016563,Regular,HA NOI
1143275,Regular,HA NOI
1242458,Regular,HAI PHONG
2053872,Regular,HA NOI
3850900,Regular,BINH DUONG
2320014,Regular,HA NOI
1394272,Regular,HA NOI
4069894,Regular,No Info
2497157,Regular,HA NOI
1362199,Regular,HA TINH
1173692,Silver,THUA THIEN HUE
1148267,Regular,HAI PHONG
1226577,Regular,THAI BINH
1230036,Silver,HA NOI
1328804,Regular,HO CHI MINH
4064313,Regular,NGHE AN
4108883,Regular,No Info
1393024,Silver,HA NOI
2420391,Regular,HA NOI
1466276,Regular,NGHE AN
1011540,Silver,HO CHI MINH
1231950,Regular,HO CHI MINH
10126,Regular,HO CHI MINH
1325022,Silver,HA NOI
40649,Regular,HA NOI
242373,Regular,HA NOI
4168108,Regular,HA NOI
2419602,Regular,HO CHI MINH
1320925,Regular,HA NOI
216516,Regular,BAC NINH
2254351,Regular,HA NOI
184234,Regular,HO CHI MINH
112513,Regular,DA NANG
3040366,Silver,HO CHI MINH
2615901,Regular,DA NANG
1228663,Regular,HA NOI
1148972,Regular,HO CHI MINH
4101608,Regular,HO CHI MINH
3982282,Regular,CAN THO
1089140,Regular,HA NOI
2398705,Silver,AN GIANG
2192665,Silver,HA NOI
2599924,Regular,HO CHI MINH
1215035,Silver,NGHE AN
3810139,Regular,NAM DINH
108411,Gold,BAC GIANG
2122495,Regular,HA NOI
2828190,Regular,HO CHI MINH
107884,Gold,NAM DINH
3926003,Regular,HO CHI MINH
2165628,Regular,HA NOI
1533862,Regular,HO CHI MINH
16872,Regular,HO CHI MINH
2336157,Regular,HAI PHONG
1186906,Regular,HO CHI MINH
3877430,Regular,HAI PHONG
124756,Regular,HO CHI MINH
1141208,Regular,HA NOI
1414417,Regular,HA NOI
1231495,Silver,HAI PHONG
1009983,Regular,HO CHI MINH
194381,Silver,HO CHI MINH
118959,Gold,HAI DUONG
2139771,Gold,HO CHI MINH
103639,Silver,THANH HOA
4014707,Regular,DONG NAI
1017149,Regular,BAC GIANG
2283467,Regular,NAM DINH
1016954,Regular,HO CHI MINH
1332099,Regular,HA NOI
1110941,Regular,HO CHI MINH
1394906,Regular,HO CHI MINH
1366134,Regular,HA NOI
1394338,Regular,HA NOI
2286467,Regular,HA NOI
3792681,Regular,AN GIANG
2654087,Regular,VINH LONG
1130244,Regular,HA NOI
2392191,Regular,HA NOI
2327131,Regular,HO CHI MINH
3934040,Regular,No Info
2325419,Regular,HA NOI
133973,Regular,HAI DUONG
1194608,Regular,HA TINH
1424220,Regular,DA NANG
1011757,Gold,HO CHI MINH
1104949,Regular,HO CHI MINH
2303752,Regular,LONG AN
2482124,Regular,HAI DUONG
1470533,Regular,HA NOI
214293,Regular,HO CHI MINH
116760,Silver,NGHE AN
1322681,Silver,HO CHI MINH
1005917,Silver,HO CHI MINH
2261909,Regular,HA NOI
2143357,Regular,VINH LONG
1277465,Regular,HA NOI
1312393,Regular,HA NOI
3920675,Regular,BINH DUONG
4128332,Regular,HA NOI
1021966,Silver,GIA LAI
1083367,Regular,HA NOI
1222077,Regular,VUNG TAU
122267,Regular,NAM DINH
1110996,Regular,HO CHI MINH
1628313,Regular,HA NOI
2296340,Regular,HA NOI
4053039,Regular,HA NOI
1071288,Regular,HO CHI MINH
1291959,Silver,QUANG BINH
2384087,Regular,HO CHI MINH
1316299,Gold,HO CHI MINH
386711,Regular,HO CHI MINH
1139202,Regular,AN GIANG
1102323,Regular,HOA BINH
1147944,Regular,THAI BINH
4004772,Regular,LONG AN
3913464,Regular,No Info
1090066,Regular,HO CHI MINH
1341966,Silver,HO CHI MINH
1149990,Regular,HO CHI MINH
1302469,Regular,HA NOI
1128838,Regular,HA NOI
2407578,Regular,HAI PHONG
1692012,Regular,LONG AN
228251,Silver,HO CHI MINH
2401844,Regular,HAI PHONG
2233728,Silver,HO CHI MINH
1350628,Regular,HA NOI
1276691,Regular,HO CHI MINH
1185285,Regular,HA NOI
1287915,Regular,HA NOI
129643,Regular,DONG NAI
1465979,Regular,HA NOI
1253410,Regular,HO CHI MINH
2425865,Regular,HO CHI MINH
1875943,Regular,HAI PHONG
1065449,Regular,HA NOI
1005317,Regular,HO CHI MINH
4551273,Regular,HAI DUONG
3115679,Silver,HO CHI MINH
1263476,Regular,HOA BINH
1017930,Regular,HA NOI
1333230,Regular,VINH PHUC
1372947,Regular,HA NOI
2573164,Regular,VINH PHUC
1101136,Regular,HA NOI
1132768,Regular,HA NOI
115193,Regular,HA NOI
1225965,Regular,HA TINH
1269637,Regular,HO CHI MINH
1356643,Regular,HA NOI
1387233,Regular,HA NOI
2343713,Regular,HO CHI MINH
4421653,Regular,HO CHI MINH
1137357,Regular,HAI PHONG
2891890,Silver,HO CHI MINH
2571404,Regular,HOA BINH
2381991,Regular,HO CHI MINH
1441108,Regular,HO CHI MINH
1465679,Regular,HO CHI MINH
1106688,Regular,QUANG NINH
2916848,Regular,HO CHI MINH
4113803,Regular,HO CHI MINH
1169013,Regular,THANH HOA
125741,Regular,HO CHI MINH
1421771,Regular,HO CHI MINH
1337434,Regular,THANH HOA
1261602,Silver,HA NOI
1103985,Silver,HO CHI MINH
101821,Regular,THUA THIEN HUE
113837,Regular,QUANG BINH
108349,Regular,QUANG BINH
2519192,Regular,HO CHI MINH
209652,Regular,NGHE AN
3843057,Regular,No Info
260292,Regular,HO CHI MINH
1224374,Regular,HO CHI MINH
2475835,Regular,HA NOI
1118824,Regular,NHA TRANG
1217927,Regular,THUA THIEN HUE
1305622,Regular,HA NOI
3158232,Regular,No Info
1181670,Regular,HO CHI MINH
4597944,Regular,HO CHI MINH
3986390,Regular,NAM DINH
3097984,Regular,HO CHI MINH
2504131,Gold,HO CHI MINH
1110937,Regular,HO CHI MINH
1226732,Regular,HA TINH
2447262,Regular,HO CHI MINH
2555318,Regular,CAN THO
1407475,Regular,HA NOI
2232177,Regular,HO CHI MINH
1273341,Regular,HO CHI MINH
21516,Regular,DA NANG
1002911,Silver,HO CHI MINH
1336744,Silver,HO CHI MINH
3810177,Silver,HO CHI MINH
1082429,Silver,HO CHI MINH
220539,Regular,QUANG BINH
38931,Regular,HA NOI
3009414,Regular,HA NOI
2478879,Silver,LONG AN
2243433,Regular,QUANG NINH
1275525,Silver,HO CHI MINH
2308931,Regular,HA NOI
1275107,Regular,HO CHI MINH
2456202,Regular,HO CHI MINH
2176253,Regular,VINH PHUC
2235621,Regular,THUA THIEN HUE
1187648,Regular,HAI PHONG
2611647,Silver,HO CHI MINH
1142771,Regular,HO CHI MINH
122851,Regular,QUANG BINH
1170569,Regular,HA NOI
2406527,Regular,HA NOI
23937,Silver,CAN THO
405825,Regular,VINH LONG
1148867,Silver,CAN THO
2582600,Regular,HA NOI
2499482,Silver,QUANG NAM
2358928,Regular,HA NOI
2677136,Regular,HO CHI MINH
4064724,Regular,HO CHI MINH
1009537,Regular,HO CHI MINH
2845953,Regular,NAM DINH
1398138,Regular,HA NOI
112874,Gold,BAC GIANG
1412202,Regular,HA NOI
1209307,Regular,HO CHI MINH
4009715,Regular,HA NOI
1089548,Silver,HA NOI
1422354,Regular,THAI NGUYEN
4017516,Regular,HO CHI MINH
2291906,Regular,HA NOI
3827655,Regular,HOA BINH
2323738,Regular,HA NOI
1036664,Regular,HO CHI MINH
2257784,Regular,HA TINH
245962,Gold,HA TINH
124351,Regular,HO CHI MINH
1213760,Silver,HO CHI MINH
1889962,Regular,DA NANG
3842691,Regular,HO CHI MINH
1261097,Regular,NGHE AN
2483806,Regular,HA NOI
1103559,Gold,HO CHI MINH
3924569,Silver,BINH DUONG
1482809,Regular,HAI PHONG
2588610,Regular,HA NOI
1219899,Regular,HO CHI MINH
3740373,Regular,HA NOI
3856272,Regular,BAC GIANG
1849170,Regular,HO CHI MINH
1031868,Regular,HO CHI MINH
1825596,Regular,HA NOI
4578854,Regular,HO CHI MINH
1869440,Regular,QUANG BINH
1177483,Regular,HA NOI
3819766,Regular,HO CHI MINH
2210204,Regular,CAN THO
1115977,Regular,HA NOI
1194450,Regular,HO CHI MINH
109047,Silver,HO CHI MINH
3952004,Regular,HO CHI MINH
2001323,Regular,HA NOI
2995774,Regular,HA NOI
101167,Regular,QUANG NINH
1633396,Regular,HA NOI
2554445,Regular,HA NOI
2182659,Silver,HA NOI
185679,Silver,HO CHI MINH
2242683,Gold,HA TINH
2621684,Regular,NGHE AN
2906287,Regular,BAC NINH
1045697,Regular,HA NOI
1193442,Regular,HO CHI MINH
1101038,Regular,HOA BINH
1217643,Regular,HO CHI MINH
3898743,Regular,QUANG NINH
1183323,Regular,HA NOI
3806368,Regular,VINH PHUC
4128395,Regular,HO CHI MINH
137316,Regular,NAM DINH
1010033,Silver,HO CHI MINH
1162444,Regular,HOA BINH
1218497,Regular,HA NOI
1265086,Regular,HA NOI
1672696,Regular,HOA BINH
1195303,Silver,HA NOI
1309710,Regular,HA NOI
106844,Regular,HO CHI MINH
2380506,Regular,HO CHI MINH
3898711,Silver,HO CHI MINH
2484435,Silver,HA NOI
1149236,Regular,HO CHI MINH
1819160,Gold,HO CHI MINH
4069231,Regular,No Info
2258391,Silver,BAC GIANG
1229145,Regular,HO CHI MINH
1477847,Regular,HO CHI MINH
1697637,Regular,HO CHI MINH
1687271,Regular,HO CHI MINH
2284463,Regular,HA NOI
110852,Silver,HAI PHONG
1366205,Silver,HA NOI
1160835,Gold,HA NOI
11142,Gold,HO CHI MINH
1275786,Regular,HA NOI
2329118,Regular,HA NOI
2440154,Regular,HA NOI
2334392,Regular,NGHE AN
2514500,Regular,NAM DINH
1165552,Regular,HO CHI MINH
1191812,Regular,HA NOI
2596910,Regular,HA NOI
2337148,Silver,HA NOI
1374642,Regular,HO CHI MINH
398486,Silver,HO CHI MINH
1175638,Gold,HO CHI MINH
1609983,Regular,HA NOI
1030045,Regular,HA NOI
1990627,Regular,DONG NAI
3821259,Silver,HO CHI MINH
1308492,Regular,NGHE AN
1358783,Regular,BINH DUONG
1226129,Silver,HO CHI MINH
1077270,Regular,HA NOI
405411,Regular,HO CHI MINH
4065673,Regular,No Info
1167146,Regular,HA NOI
1266461,Regular,HO CHI MINH
136691,Regular,HO CHI MINH
1193403,Gold,HO CHI MINH
1709749,Regular,HA NOI
1012094,Silver,HO CHI MINH
4092748,Regular,HA NOI
2547465,Regular,NGHE AN
1014979,Regular,HO CHI MINH
3939130,Silver,DAKLAK
1229022,Silver,HO CHI MINH
181679,Regular,LONG AN
4101408,Regular,No Info
1053168,Regular,HO CHI MINH
3945647,Regular,HO CHI MINH
2261122,Silver,BAC GIANG
4339645,Regular,HO CHI MINH
1057282,Regular,HA NOI
1226197,Silver,HO CHI MINH
4111419,Regular,No Info
1314082,Silver,HO CHI MINH
1042530,Regular,HA NOI
1238717,Regular,HA NOI
2531991,Silver,VUNG TAU
2553009,Regular,HA NOI
1381605,Regular,HA NOI
2555283,Regular,HA NOI
2496344,Regular,No Info
1122817,Regular,HO CHI MINH
2145234,Regular,HO CHI MINH
3983763,Regular,HO CHI MINH
10689,Gold,HO CHI MINH
1077561,Regular,HO CHI MINH
4407140,Regular,BINH DUONG
1154815,Regular,DA NANG
3845598,Regular,No Info
2497276,Regular,HO CHI MINH
3877136,Silver,HA NOI
1053698,Regular,HA NOI
3767562,Silver,HO CHI MINH
1214605,Regular,HA NOI
1006557,Regular,HO CHI MINH
141124,Regular,NGHE AN
2400090,Regular,HO CHI MINH
1267300,Regular,HO CHI MINH
1008002,Silver,HO CHI MINH
2984889,Silver,HO CHI MINH
121929,Regular,QUANG NINH
3898441,Regular,CAN THO
101268,Regular,HO CHI MINH
3888532,Silver,HA NOI
1230362,Silver,THAI NGUYEN
1157003,Regular,NGHE AN
108008,Regular,HAI PHONG
1094926,Regular,HA NOI
2458303,Regular,HO CHI MINH
3978142,Regular,No Info
1525876,Regular,HO CHI MINH
2115037,Silver,HAI PHONG
2538577,Regular,HA NOI
138417,Regular,HO CHI MINH
2255623,Regular,HA NOI
1106875,Silver,HA NOI
1481030,Regular,HO CHI MINH
3940831,Regular,HO CHI MINH
3982438,Regular,HO CHI MINH
1693884,Regular,HA NOI
4506747,Regular,HA NOI
1039077,Silver,HA NOI
129581,Silver,NGHE AN
1314750,Regular,HAI DUONG
1908086,Regular,HA NOI
1207025,Regular,HA NOI
4097937,Regular,No Info
1338510,Silver,HA NOI
1072984,Gold,HA NOI
451011,Silver,HO CHI MINH
1062605,Regular,HA NOI
1092996,Regular,HA NOI
1370409,Silver,HO CHI MINH
4069274,Regular,No Info
1552953,Silver,HA NOI
1401283,Silver,HA NOI
1187445,Regular,HA NOI
4027889,Regular,THANH HOA
1253887,Regular,HA NOI
1816794,Regular,HO CHI MINH
1113163,Regular,HA NOI
2394824,Silver,HA NOI
1242146,Regular,QUANG BINH
3830124,Regular,HA NOI
3877614,Regular,HA NOI
3909448,Regular,DA NANG
2166426,Regular,BAC NINH
1177445,Regular,CAN THO
2281466,Regular,HA NOI
2310461,Silver,PHU THO
1109739,Regular,HO CHI MINH
1082285,Regular,HA NOI
1108880,Regular,HO CHI MINH
1064879,Regular,HA NOI
